Store Name,Address,Phone Number,Website,Opening Hours,Author Name,Rating,Review Text,Time Description
Khaadi,"Plot no. 75, Bahadur Yar Jhang Cooperative Housing Society Bahadurabad, Sindh، Bahadurabad Bahadur Yar Jang CHS, Karachi, Karachi City, Sindh 75500, Pakistan",(021) 34920788,http://pk.khaadi.com/,"Monday: 11:00 AM – 8:00 PM, Tuesday: 11:00 AM – 8:00 PM, Wednesday: 11:00 AM – 8:00 PM, Thursday: 11:00 AM – 8:00 PM, Friday: 11:00 AM – 8:00 PM, Saturday: 11:00 AM – 8:00 PM, Sunday: 11:00 AM – 8:00 PM",Rose,5,"Khaadi's outlets are always coming to home but this branch specially give a warm ,homely feeling I don't know why. It has a great variety ,is at the centre of main market and can easily be spotted. The staff is very cooperative but older people may feel the need of lift as it is designed old way and has stairs.",5 years ago
Khadi Gramodyog Bhavan - Mount Road,"844, Anna Salai Service Lane, Mount Road, Anna Salai, Triplicane, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India",044 2858 4312,http://www.khadigramodyogbhavan.com/,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 10:00 AM – 6:30 PM",Rohit Ragav,5,"Khadi is a hand-spun and hand-woven fabric from the Indin Government..
We can also find Khadi Bhavan, a kind of super Market where we can buy Grocery shopping items in best Quality..
Another reason why khadi is not popular amongst youngsters is because it falls in the slightly expensive range but the Quality is Outstanding...",3 months ago
Khadi Gramodyog Bhavan - Mount Road,"844, Anna Salai Service Lane, Mount Road, Anna Salai, Triplicane, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India",044 2858 4312,http://www.khadigramodyogbhavan.com/,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 10:00 AM – 6:30 PM",Anita Rajagopal,5,Excellent collection of panchaloham idols with beautiful features. Very friendly and efficient staffs too.,3 months ago
Khadi Gramodyog Bhavan - Mount Road,"844, Anna Salai Service Lane, Mount Road, Anna Salai, Triplicane, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India",044 2858 4312,http://www.khadigramodyogbhavan.com/,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 10:00 AM – 6:30 PM",Mohamed Ariff,5,"I was amazed at the transformation of Khadi store. In the '80s the only store that I knew existed was in Pookadai. I used to buy honey in thick glass bottles(not presentable). There was then a reputation that Khadi honey is pure and harvested from farmers. In the next years, after the '90s, I could not buy from Khadi as I live in Singapore. However in my recent trip last week, after trying many different brands of honey, I decided to buy again from Khadi hoping that they live up to the past reputation of selling pure honey.
I was amazed that they had such a vast variety of products, and homegrown groceries too!
I wish them success and hope they continue to expand nearer to the consumer.",a month ago
Khadi Gramodyog Bhavan - Mount Road,"844, Anna Salai Service Lane, Mount Road, Anna Salai, Triplicane, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India",044 2858 4312,http://www.khadigramodyogbhavan.com/,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 10:00 AM – 6:30 PM",Rakesh Roshan,3,"Prices are high

Khadi was created for poor and every man's life, but even a soap is sold at 90₹

Few products like snacks have had expiry froo more than 3 days - Best part manager and delivery person checks before delivery ☺️👍🏼

2024 sept",a month ago
Khadi Gramodyog Bhavan - Mount Road,"844, Anna Salai Service Lane, Mount Road, Anna Salai, Triplicane, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India",044 2858 4312,http://www.khadigramodyogbhavan.com/,"Monday: 10:00 AM – 8:00 PM, Tuesday: 10:00 AM – 8:00 PM, Wednesday: 10:00 AM – 8:00 PM, Thursday: 10:00 AM – 8:00 PM, Friday: 10:00 AM – 8:00 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: 10:00 AM – 6:30 PM",Vijayakumar Jayabal,3,"Good government showroom placed exactly on the main road Anna salai. I have visited their self service  Supermarket. Great quality products starting from organic snacks to provisional items to soaps to Nilgiris ucliptus tea  , natural honey, oththukuli ghee..wow lots of great quality products & varities which we can't miss out. Majority doesn't know this place because of show room appeal. Show room looks like 19th century place. Not sure why nobody putting effort to improve this aesthetically.
Coming to billing, typical government staffs & demotivated employees. Only one counter and there is a big queue. After billing, you have to step out for cashier (luckily , fortunately, they are accepting cards) then you have to show the slip to delivery counter to collect your items.
They could have brought several items into Online selling to avoid this crowd. Also, they should provide contactless payment like UPI bar code etc which is now a days street side vendor is doing..
Very importantly, govt should encourage all employees to buy home stuffs from here by providing coupons, gift card etc. This way, all these kadhi bhavan can become more profitable and make touch completion against all private players.
Most importantly, put young energetic staffs atleast in Supermarket/cashier section to appease customers. Current staffs still think they are the customers and we are the devotees . This attitude should change.
Considering the product quality & supporting our  own farmers & weavers , request to purchase here more often though we have above constraints..",2 years ago
Khaadi,"Main Girls College Rd, Fateh Sher Colony, Sahiwal, Sahiwal District, Punjab, Pakistan",(040) 4222075,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:30 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",Arslah Chaudary,5,"In stores there is less stock than online. So I prefer to shop from their online store and it is awesome. Their prices, fabric, prints, stitching everything is outclassed. Loved it!!",10 months ago
Khaadi,"Main Girls College Rd, Fateh Sher Colony, Sahiwal, Sahiwal District, Punjab, Pakistan",(040) 4222075,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:30 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",hamnah jr,5,why khaadi is permanently closed in sahiwal city???,2 months ago
Khaadi,"Main Girls College Rd, Fateh Sher Colony, Sahiwal, Sahiwal District, Punjab, Pakistan",(040) 4222075,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:30 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",Tanveer Hussain,3,I'm Tanveer Hussain from Depalpur,a month ago
Khaadi,"Main Girls College Rd, Fateh Sher Colony, Sahiwal, Sahiwal District, Punjab, Pakistan",(040) 4222075,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:30 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",M SOHAIL Ghani Ferozi,5,good clothing store,8 months ago
Khaadi,"Main Girls College Rd, Fateh Sher Colony, Sahiwal, Sahiwal District, Punjab, Pakistan",(040) 4222075,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:30 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",M Saad Jamil,5,It's a good place to buy clothes in Sahiwal for women,a year ago
Khaadi,"Khaadi, C4QJ+3VP Galleria, Arqam St, Saeed Colony Nasar Ullah Khan Town, Faisalabad, Punjab, Pakistan",N/A,N/A,,Ahsan Zafar,5,👌,a year ago
Khaadi,"Khaadi, C4QJ+3VP Galleria, Arqam St, Saeed Colony Nasar Ullah Khan Town, Faisalabad, Punjab, Pakistan",N/A,N/A,,Kamran Ghouri,5,👍👍,11 months ago
Khaadi,"Khaadi, C4QJ+3VP Galleria, Arqam St, Saeed Colony Nasar Ullah Khan Town, Faisalabad, Punjab, Pakistan",N/A,N/A,,Imran Aslam,5,,6 months ago
Khaadi,"Khaadi, C4QJ+3VP Galleria, Arqam St, Saeed Colony Nasar Ullah Khan Town, Faisalabad, Punjab, Pakistan",N/A,N/A,,Naeem Akhtar,4,,8 months ago
Khaadi,"Khaadi, C4QJ+3VP Galleria, Arqam St, Saeed Colony Nasar Ullah Khan Town, Faisalabad, Punjab, Pakistan",N/A,N/A,,zunair azhar,5,,a year ago
Khaadi,"5th Road Commercial Market Rd, D Block Block D Satellite Town, Rawalpindi, Punjab 43600, Pakistan",(051) 4850450,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",Ayesha Mustafa,5,Beautifully designed outlet. Love the ambiance of the space. Very spacious as well.,a year ago
Khaadi,"5th Road Commercial Market Rd, D Block Block D Satellite Town, Rawalpindi, Punjab 43600, Pakistan",(051) 4850450,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",Abdur Rehman,5,Best place for shopping 🛍️,5 months ago
Khaadi,"5th Road Commercial Market Rd, D Block Block D Satellite Town, Rawalpindi, Punjab 43600, Pakistan",(051) 4850450,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",Abdul Sattar,5,Beautiful article are available here. New arrival also available here.,2 years ago
Khaadi,"5th Road Commercial Market Rd, D Block Block D Satellite Town, Rawalpindi, Punjab 43600, Pakistan",(051) 4850450,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",farheen shafiq,5,Shop is over crowded. Service is awesome. Staff is well trained. No waiting at till. More space needed to entertain more customers. Place become easily suffocating due to excessive crowding. Stuff is awesome. Prices are a bit high. Khaadi Fragrances are worth trying. A must have for every trendy girls or woman. Thumbs up for awesome stuff and seevices.,a year ago
Khaadi,"5th Road Commercial Market Rd, D Block Block D Satellite Town, Rawalpindi, Punjab 43600, Pakistan",(051) 4850450,http://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",sania bukhari,4,"Khaadi is one of Pakistan's leading fashion & life- style brand. It offers wide range of kids,women & men's stitched, unstitched, ready to wear,bedding accessories, perfumes, shoes etc etc. I visited this store for plain fabrics, but I didn't get anything. They offering off on lawn suits i.e. ready to wear and unstitched. New winter collection is available, which is simple and elegant. Visit the store for more.",a year ago
Khaadi,"167, Gujrat Store, Al-Bashir Center, B-1 Katchery Rd, Anarkali Bazaar Gujrat, Lahore, Punjab 50700, Pakistan",(053) 3609863,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 2:00 – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Arrchak Randhawa,4,"The clothes brand with stitched and unstitched clothing. Mostly women dress
a brand which is giving a Gujrat a touch of class .you feel apart
The environment is  customer friendly the sales staff is very cooperative.
The design are unique
The arrangement is superb
The atmosphere is customer friendly
But a little expensive as compared to the market",4 years ago
Khaadi,"167, Gujrat Store, Al-Bashir Center, B-1 Katchery Rd, Anarkali Bazaar Gujrat, Lahore, Punjab 50700, Pakistan",(053) 3609863,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 2:00 – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Jaffary Syed,3,"Not much mens wear, staff seem to think they are smart. Good selection for women that's it  air conditioned store plenty range for women modest range fir men.",2 years ago
Khaadi,"167, Gujrat Store, Al-Bashir Center, B-1 Katchery Rd, Anarkali Bazaar Gujrat, Lahore, Punjab 50700, Pakistan",(053) 3609863,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 2:00 – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Sađđam Khan,4,"very nice place to buy women unstitched dresses.
Best thing about price iz reasonable.
Khaddi Also have Sales just some time i think that time you can get dress at cheap rates ...
Staff iz also helpful ✅",2 years ago
Khaadi,"167, Gujrat Store, Al-Bashir Center, B-1 Katchery Rd, Anarkali Bazaar Gujrat, Lahore, Punjab 50700, Pakistan",(053) 3609863,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 2:00 – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",nadin rajput,5,Nice shop and the staff,2 months ago
Khaadi,"167, Gujrat Store, Al-Bashir Center, B-1 Katchery Rd, Anarkali Bazaar Gujrat, Lahore, Punjab 50700, Pakistan",(053) 3609863,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 2:00 – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Aleem Ali,5,Best fabric best store wid reasonable price. I like it's stuff,2 years ago
Khaadi Dubai Mall,Unit FF - 231 - Financial Center Rd - Downtown Dubai - Dubai - United Arab Emirates,04 323 1688,http://www.khaadi.com/,"Monday: 10:00 AM – 11:00 PM, Tuesday: 10:00 AM – 11:00 PM, Wednesday: 10:00 AM – 11:00 PM, Thursday: 10:00 AM – 11:00 PM, Friday: 10:00 AM – 12:00 AM, Saturday: 10:00 AM – 12:00 AM, Sunday: 10:00 AM – 12:00 AM",Umer Habib,5,"I had an outstanding experience at the Khaadi store in Dubai Mall, thanks to an exceptional staff member, either named Bony or Johny. Unlike past visits, where I found the staff a bit reluctant to help, this young African gentleman was incredibly welcoming and knowledgeable. Despite being from a different culture (I believe he might be from Kenya), he spoke passionately about the brand and suggested items I hadn’t initially considered. His enthusiasm and friendliness made my shopping experience truly enjoyable. I even spoke to the manager, Mohammad, to commend him. Khaadi is lucky to have such a dedicated employee – he made my visit unforgettable!",3 weeks ago
Khaadi Dubai Mall,Unit FF - 231 - Financial Center Rd - Downtown Dubai - Dubai - United Arab Emirates,04 323 1688,http://www.khaadi.com/,"Monday: 10:00 AM – 11:00 PM, Tuesday: 10:00 AM – 11:00 PM, Wednesday: 10:00 AM – 11:00 PM, Thursday: 10:00 AM – 11:00 PM, Friday: 10:00 AM – 12:00 AM, Saturday: 10:00 AM – 12:00 AM, Sunday: 10:00 AM – 12:00 AM",Fiza Shahnaz,5,"I recently visited the Khaadi store at Dubai Mall with my wife for an exchange and to purchase some new items. We were assisted by a male staff member wearing a peach shirt and glasses, who appeared to be of Indian or Pakistani descent. His service was exceptional he went above and beyond our expectations, helping us find the right sizes and staying with us throughout our shopping journey.
We are regular customers at one of your Deira stores, but we have never experienced such outstanding service before. The level of attention and care we received was truly remarkable. Although there are only five stars available, I would give this store seven stars for customer service if I could. We look forward to returning to Dubai Mall Khaadi for future shopping trips.
Thank you for providing such a great experience!",a month ago
Khaadi Dubai Mall,Unit FF - 231 - Financial Center Rd - Downtown Dubai - Dubai - United Arab Emirates,04 323 1688,http://www.khaadi.com/,"Monday: 10:00 AM – 11:00 PM, Tuesday: 10:00 AM – 11:00 PM, Wednesday: 10:00 AM – 11:00 PM, Thursday: 10:00 AM – 11:00 PM, Friday: 10:00 AM – 12:00 AM, Saturday: 10:00 AM – 12:00 AM, Sunday: 10:00 AM – 12:00 AM",Wahid Raziullah,2,"A nice store and we shop here often, however I was not too happy about  that first have to stand in line for very long, and then once it was my turn, the cashier just invited the lady standing behind me instead, and that is somewhat a rude treatment. You should respect queues, the whole idea has been invented because of something, right? I didn't say anything because I didn't wanted to disrespect the lady who got ahead of me.",5 months ago
Khaadi Dubai Mall,Unit FF - 231 - Financial Center Rd - Downtown Dubai - Dubai - United Arab Emirates,04 323 1688,http://www.khaadi.com/,"Monday: 10:00 AM – 11:00 PM, Tuesday: 10:00 AM – 11:00 PM, Wednesday: 10:00 AM – 11:00 PM, Thursday: 10:00 AM – 11:00 PM, Friday: 10:00 AM – 12:00 AM, Saturday: 10:00 AM – 12:00 AM, Sunday: 10:00 AM – 12:00 AM",Ahsan Ali,5,"Good to see a big Pakistani brand in Dubai mall.
It is on the first floor infront of centrepoint, below Reel cinemas.

Good prices and great service.
Top quality clothes.
Highly recommended",a year ago
Khaadi Dubai Mall,Unit FF - 231 - Financial Center Rd - Downtown Dubai - Dubai - United Arab Emirates,04 323 1688,http://www.khaadi.com/,"Monday: 10:00 AM – 11:00 PM, Tuesday: 10:00 AM – 11:00 PM, Wednesday: 10:00 AM – 11:00 PM, Thursday: 10:00 AM – 11:00 PM, Friday: 10:00 AM – 12:00 AM, Saturday: 10:00 AM – 12:00 AM, Sunday: 10:00 AM – 12:00 AM",Rohit Garg,5,"Big showroom very many attractive women suites options, you wont go empty hands that for sure. Staff very helpful , depsite busy place they keep their smile and listen to each customer request. On lighter note, they are keeping huge seating area for men’s to sit and wait as their better half shopping.",6 months ago
Khaadi,"KDA Scheme #1 KDA Scheme 1, Karachi, Karachi City, Sindh, Pakistan",(021) 34531308,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Fawad S M,2,Unstitched limited collection. Good collection of stitched / ready to wear variety,2 years ago
Khaadi,"KDA Scheme #1 KDA Scheme 1, Karachi, Karachi City, Sindh, Pakistan",(021) 34531308,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Faryal Shaikh,1,Mismanaged outlet. Fashion adviaors have no knowlegee of inventory. they have no idea about sizes. Keep asking from one another. More focused towards catchhing new customers. Dont shop from this outlet.,a year ago
Khaadi,"KDA Scheme #1 KDA Scheme 1, Karachi, Karachi City, Sindh, Pakistan",(021) 34531308,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Abdullah Rajput,5,"They have parking facility but the management of the shops should also focus on providing valet services, however; the staff is quite friendly  and very active even during high traffic. They are very well trained and keeps the customer's attention intact.",5 years ago
Khaadi,"KDA Scheme #1 KDA Scheme 1, Karachi, Karachi City, Sindh, Pakistan",(021) 34531308,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Hafsa Jameel,5,Great atmosphere nice dresses & accessories.,7 months ago
Khaadi,"KDA Scheme #1 KDA Scheme 1, Karachi, Karachi City, Sindh, Pakistan",(021) 34531308,http://pk.khaadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",Ikram Ansari,4,Popular place to get ready to wear (PRET) and un stitched women wears. You can find find trending suits and tees. Fabric quality is really outstanding as they are made on latest air jet looms. The store is strategically located in heart of KDA with accessible parking.,3 years ago
Khaadi,"H3HJ+P2W, Court Rd, opposite GOVT Elementary College، Muslimabad, Gujrat, Punjab 50700, Pakistan",(053) 3609862,http://www.khadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 3:00 – 10:00 PM, Saturday: 10:45 AM – 10:15 PM, Sunday: 11:00 AM – 10:00 PM",Experience learning,3,"It's a good quality brand in fabrics. At the end of season, sales discount is available.",a month ago
Khaadi,"H3HJ+P2W, Court Rd, opposite GOVT Elementary College، Muslimabad, Gujrat, Punjab 50700, Pakistan",(053) 3609862,http://www.khadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 3:00 – 10:00 PM, Saturday: 10:45 AM – 10:15 PM, Sunday: 11:00 AM – 10:00 PM",Saleh Muhammad Memon,5,The Khaadi Gujrat Shifted with a New location the new location is an same road but newly constructed big building with lovely atmosphere and architectural design.,5 years ago
Khaadi,"H3HJ+P2W, Court Rd, opposite GOVT Elementary College، Muslimabad, Gujrat, Punjab 50700, Pakistan",(053) 3609862,http://www.khadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 3:00 – 10:00 PM, Saturday: 10:45 AM – 10:15 PM, Sunday: 11:00 AM – 10:00 PM",Azeem Hassan,5,Good and clean environment,3 months ago
Khaadi,"H3HJ+P2W, Court Rd, opposite GOVT Elementary College، Muslimabad, Gujrat, Punjab 50700, Pakistan",(053) 3609862,http://www.khadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 3:00 – 10:00 PM, Saturday: 10:45 AM – 10:15 PM, Sunday: 11:00 AM – 10:00 PM",rimsha saleem,5,This place is amazing with super quality dresses and perfume type things ....,5 years ago
Khaadi,"H3HJ+P2W, Court Rd, opposite GOVT Elementary College، Muslimabad, Gujrat, Punjab 50700, Pakistan",(053) 3609862,http://www.khadi.com/,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 3:00 – 10:00 PM, Saturday: 10:45 AM – 10:15 PM, Sunday: 11:00 AM – 10:00 PM",zaheer abbas,4,"Gujrat outlet, excellent atmosphere",9 months ago
Khaadi,"Lyallpur, Galleria, E Canal Rd, FAISLABAD, Faisalabad, Punjab 38000, Pakistan",(041) 5211850,https://pk.khaadi.com/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 12:00 AM, Saturday: 11:00 AM – 12:00 AM, Sunday: 11:00 AM – 11:00 PM",Reyan Jutt,5,Fabric of this brand is really amazing and according to choice,7 months ago
Khaadi Stores,"X5JQ+R74, 44th St, Nanganallur, Chennai, Tamil Nadu 600061, India",N/A,N/A,"Monday: 9:00 AM – 8:00 PM, Tuesday: 9:00 AM – 8:00 PM, Wednesday: 9:00 AM – 8:00 PM, Thursday: 9:00 AM – 8:00 PM, Friday: 9:00 AM – 8:00 PM, Saturday: 9:00 AM – 8:00 PM, Sunday: Closed",Srinivasan V,3,"Khaadi Bhavans r a chain of retail outlets run by Govt of India promoting hand made pure cotton clothing,bed sheets,cotton pillows,Dhotis,towels etc., besides condiments,eatables etc made by ruralfolk.Under the Atmanirbhar policy,the present Govt is popularising the products retailed thru these Khadi Bhavans.Some of their products like Dhotis,towels r quite popular. In this festive season of Navaratri,they r also selling Dolls made of clay.Display of dolls is a very popular n auspicious celebration in the south of India particularly in TN,Karnataka n Andhra states.",a year ago
Khaadi Stores,"X5JQ+R74, 44th St, Nanganallur, Chennai, Tamil Nadu 600061, India",N/A,N/A,"Monday: 9:00 AM – 8:00 PM, Tuesday: 9:00 AM – 8:00 PM, Wednesday: 9:00 AM – 8:00 PM, Thursday: 9:00 AM – 8:00 PM, Friday: 9:00 AM – 8:00 PM, Saturday: 9:00 AM – 8:00 PM, Sunday: Closed",Muthu kumar,5,Good,a year ago
Khaadi Stores,"X5JQ+R74, 44th St, Nanganallur, Chennai, Tamil Nadu 600061, India",N/A,N/A,"Monday: 9:00 AM – 8:00 PM, Tuesday: 9:00 AM – 8:00 PM, Wednesday: 9:00 AM – 8:00 PM, Thursday: 9:00 AM – 8:00 PM, Friday: 9:00 AM – 8:00 PM, Saturday: 9:00 AM – 8:00 PM, Sunday: Closed",Evanjelin Manoharan,5,Quality material. Excellent service.,a year ago
Campers' Corner Outdoor Outfitters,"75 Bukit Timah Rd, #01-01 Boon Siew Building, Singapore 229833",6337 4743,http://camperscorner.com.sg/,"Monday: 12:00 – 8:00 PM, Tuesday: 12:00 – 8:00 PM, Wednesday: 12:00 – 8:00 PM, Thursday: 12:00 – 8:00 PM, Friday: 12:00 – 8:00 PM, Saturday: 12:00 – 8:00 PM, Sunday: Closed",nasriquesz mohd,4,"I was here for Chaco hiking sandals. Two female staffs were very helpful, advising the right fit and showing sale items. One of them even helped to stitch the strap. I had a good experience here. Wish that the shop open earlier in the morning instead of 12pm. I hope someday CCOO will open a branch in Malaysia as well",2 months ago
